,cluster,info
137,6,"M7X118|T-complex_protein_1_subunit_beta,_putative|OS=Entamoeba_histolytica_HM-3:IMSS"
138,6,A0A5K1VF08|T-complex_protein_1_beta_subunit_putative|OS=Entamoeba_histolytica
139,6,"K2HMQ2|T-complex_protein_1,_beta_subunit_protein|OS=Entamoeba_nuttalli_(strain_P19)_(Amoeba)"
140,6,"B0EUC9|T-complex_protein_1_subunit_beta,_putative|OS=Entamoeba_dispar_(strain_ATCC_PRA-260_/_SAW760)"
141,6,"A0A024WWE0|T-complex_protein_1,_beta_subunit|OS=Plasmodium_falciparum_MaliPS096_E11"
142,6,"W4IQK2|T-complex_protein_1,_beta_subunit|OS=Plasmodium_falciparum_(isolate_Palo_Alto_/_Uganda)"
143,6,"W7JUD4|T-complex_protein_1,_beta_subunit|OS=Plasmodium_falciparum_UGT5.1"
144,6,"W4IP14|T-complex_protein_1,_beta_subunit|OS=Plasmodium_falciparum_NF135/5.C10"
145,6,"A0A024XDY4|T-complex_protein_1,_beta_subunit|OS=Plasmodium_falciparum_(isolate_Camp_/_Malaysia)"
146,6,A0A2I0BTM3|T-complex_protein_1_subunit_beta|OS=Plasmodium_falciparum_(isolate_NF54)
147,6,"A0A024WDL0|T-complex_protein_1,_beta_subunit|OS=Plasmodium_falciparum_Tanzania_(2000708)"
148,6,"W7FQ12|T-complex_protein_1,_beta_subunit|OS=Plasmodium_falciparum_Santa_Lucia"
149,6,"A0A024VD37|T-complex_protein_1,_beta_subunit|OS=Plasmodium_falciparum_Vietnam_Oak-Knoll_(FVO)"
150,6,O97247|T-complex_protein_1_subunit_beta|OS=Plasmodium_falciparum_(isolate_3D7)
151,6,A0A0L7K8U4|T-complex_protein_1_subunit_beta|OS=Plasmodium_falciparum_(isolate_HB3)
152,6,"W7K0G7|T-complex_protein_1,_beta_subunit|OS=Plasmodium_falciparum_(isolate_NF54)"
153,6,A0A0L1IGI1|T-complex_protein_beta_subunit|OS=Plasmodium_falciparum_IGH-CR14
154,6,"W7FEK4|T-complex_protein_1,_beta_subunit|OS=Plasmodium_falciparum_(isolate_7G8)"
155,6,"A0A0D9QRK7|T-complex_protein_1,_beta_subunit|OS=Plasmodium_fragile"
156,6,A0A1B1DYN0|T-complex_protein_1|OS=Plasmodium_coatneyi
157,6,B0EUZ8|T-complex_protein_1_subunit_delta|OS=Entamoeba_dispar_(strain_ATCC_PRA-260_/_SAW760)
158,6,A0A1Y3DNA9|Putative_T-complex_protein_beta_subunit|OS=Plasmodium_knowlesi
159,6,"A0A060RNH0|T-complex_protein_beta_subunit,_putative|OS=Plasmodium_reichenowi"
160,6,"A0A1J1GSR1|T-complex_protein_1_subunit_beta,_putative|OS=Plasmodium_gallinaceum"
161,6,A0A5K1VL37|T-complex_protein_1_subunit_delta|OS=Entamoeba_histolytica
162,6,M7WGV6|T-complex_protein_1_subunit_delta|OS=Entamoeba_histolytica_HM-3:IMSS
163,6,M3UHJ6|T-complex_protein_1_subunit_delta|OS=Entamoeba_histolytica_HM-1:IMSS-B
164,6,M2RNS8|T-complex_protein_1_subunit_delta|OS=Entamoeba_histolytica_KU27
165,6,A0A1A8VZ35|T-complex_protein_1_subunit_beta_(CCT2)|OS=Plasmodium_malariae
166,6,A0A151LVI0|Putative_T-complex_protein_beta_subunit|OS=Plasmodium_gaboni
167,6,"A0A1Y1JES8|T-complex_protein_1,_beta_subunit|OS=Plasmodium_gonderi"
168,6,"A0A0J9SUM9|T-complex_protein_1,_beta_subunit|OS=Plasmodium_vivax_Brazil_I"
169,6,"A0A0J9WE15|T-complex_protein_1,_beta_subunit|OS=Plasmodium_vivax_North_Korean"
170,6,"A0A0J9V427|T-complex_protein_1,_beta_subunit|OS=Plasmodium_vivax_India_VII"
171,6,"A0A0J9TFU4|T-complex_protein_1,_beta_subunit|OS=Plasmodium_vivax_Mauritania_I"
172,6,"A5KB85|T-complex_protein_1,_beta_subunit,_putative|OS=Plasmodium_vivax_(strain_Salvador_I)"
173,6,"A0A024VNK4|T-complex_protein_1,_beta_subunit|OS=Plasmodium_falciparum_FCH/4"
174,6,"W7A2X5|T-complex_protein_1,_beta_subunit|OS=Plasmodium_inui_San_Antonio_1"
175,6,A0A0D3F325|T-complex_protein_1_subunit_gamma|OS=Oryza_barthii
176,6,F0Y085|Uncharacterized_protein|OS=Aureococcus_anophagefferens_(Harmful_bloom_alga)
177,6,L8HKR4|T-complex_protein_1_subunit_delta|OS=Acanthamoeba_castellanii_str._Neff
178,6,Q5CRQ5|T-complex_protein_1_subunit_delta|OS=Cryptosporidium_parvum_(strain_Iowa_II)
179,6,A0A2P4Z3P2|T-complex_protein_1_subunit_delta|OS=Cryptosporidium_meleagridis
180,6,"A0A2P4YYA8|T-complex_protein_1,_zeta_subunit|OS=Cryptosporidium_meleagridis"
181,6,Q5CY04|TCP-1_chaperonin|OS=Cryptosporidium_parvum_(strain_Iowa_II)
182,6,A0A1J4MLB6|TCP-1_chaperonin|OS=Cryptosporidium_ubiquitum
183,6,B6AEZ2|TCP-1/cpn60_chaperonin_family_protein|OS=Cryptosporidium_muris_(strain_RN66)
184,6,A0A1J4ME87|TCP-1_CPN60_chaperonin_family_protein|OS=Cryptosporidium_andersoni
185,6,A0A1J4JS95|T-complex_protein_1_subunit_zeta|OS=Tritrichomonas_foetus
186,6,A0A2T7I085|Molecular_chaperone_protein|OS=Theileria_orientalis
187,6,A0A654LTN2|60_kDa_chaperonin|OS=Candidatus_Nitrosocosmicus_oleophilus
0,7,A0A1Q9DNL0|T-complex_protein_1_subunit_alpha|OS=Symbiodinium_microadriaticum_(Dinoflagellate)_(Zooxanthella_microadriatica)
1,7,A0A1Q9ELL6|T-complex_protein_1_subunit_delta|OS=Symbiodinium_microadriaticum_(Dinoflagellate)_(Zooxanthella_microadriatica)
2,7,A0A1W0AAN5|T-complex_protein_1_subunit_theta|OS=Thraustotheca_clavata
0,8,A0A1J7HH79|Uncharacterized_protein|OS=Lupinus_angustifolius_(Narrow-leaved_blue_lupine)
1,8,A0A2R6REV9|T-complex_protein_1_subunit_epsilon_like|OS=Actinidia_chinensis_var._chinensis_(Chinese_soft-hair_kiwi)
2,8,A0A1J6HYE3|T-complex_protein_1_subunit_epsilon|OS=Nicotiana_attenuata_(Coyote_tobacco)
3,8,A0A162AUR8|Uncharacterized_protein|OS=Daucus_carota_subsp._sativus_(Carrot)
4,8,A0A2C9USW0|Uncharacterized_protein|OS=Manihot_esculenta_(Cassava)_(Jatropha_manihot)
5,8,A0A0L9UAZ1|Uncharacterized_protein|OS=Phaseolus_angularis_(Azuki_bean)_(Vigna_angularis)
6,8,A0A4P1QZX4|Uncharacterized_protein|OS=Lupinus_angustifolius_(Narrow-leaved_blue_lupine)
7,8,K3ZS67|Uncharacterized_protein|OS=Setaria_italica_(Foxtail_millet)_(Panicum_italicum)
8,8,A0A2C9UQ17|Uncharacterized_protein|OS=Manihot_esculenta_(Cassava)_(Jatropha_manihot)
9,8,I1LNE6|Uncharacterized_protein|OS=Glycine_max_(Soybean)_(Glycine_hispida)
10,8,A0A2R6QR84|T-complex_protein_1_subunit_epsilon_like|OS=Actinidia_chinensis_var._chinensis_(Chinese_soft-hair_kiwi)
11,8,M0UAX5|Uncharacterized_protein|OS=Musa_acuminata_subsp._malaccensis_(Wild_banana)_(Musa_malaccensis)
12,8,I1MYL7|Uncharacterized_protein|OS=Glycine_max_(Soybean)_(Glycine_hispida)
13,8,A0A2T7DXH0|Uncharacterized_protein|OS=Panicum_hallii_var._hallii
14,8,K3XWA7|Uncharacterized_protein|OS=Setaria_italica_(Foxtail_millet)_(Panicum_italicum)
15,8,A0A0E0HSK6|Uncharacterized_protein|OS=Oryza_nivara_(Indian_wild_rice)_(Oryza_sativa_f._spontanea)
16,8,A0A0D3GHW7|Uncharacterized_protein|OS=Oryza_barthii
17,8,A0A0E0E2W5|Uncharacterized_protein|OS=Oryza_meridionalis
18,8,A0A1J7GII5|Uncharacterized_protein|OS=Lupinus_angustifolius_(Narrow-leaved_blue_lupine)
19,8,C5Z4P5|Uncharacterized_protein|OS=Sorghum_bicolor_(Sorghum)_(Sorghum_vulgare)
20,8,A0A0E0AAY7|Uncharacterized_protein|OS=Oryza_glumipatula
21,8,A0A0D9XM57|Uncharacterized_protein|OS=Leersia_perrieri
22,8,A0A3Q7GD89|T-complex_protein_1_subunit_epsilon|OS=Solanum_lycopersicum_(Tomato)_(Lycopersicon_esculentum)
23,8,A0A2S3GVG2|Uncharacterized_protein|OS=Panicum_hallii
24,8,A0A2T7EK93|Uncharacterized_protein|OS=Panicum_hallii_var._hallii
25,8,C5X7Z0|Uncharacterized_protein|OS=Sorghum_bicolor_(Sorghum)_(Sorghum_vulgare)
26,8,B4FQL5|T-complex_protein_1_subunit_epsilon|OS=Zea_mays_(Maize)
27,8,A0A2S3HIL2|Uncharacterized_protein|OS=Panicum_hallii
28,8,A0A0D3D6K0|Uncharacterized_protein|OS=Brassica_oleracea_var._oleracea
29,8,O04450|T-complex_protein_1_subunit_epsilon|OS=Arabidopsis_thaliana_(Mouse-ear_cress)
30,8,A0A0D2NQ12|Uncharacterized_protein|OS=Gossypium_raimondii_(New_World_cotton)
31,8,M4D7P6|Uncharacterized_protein|OS=Brassica_rapa_subsp._pekinensis_(Chinese_cabbage)_(Brassica_pekinensis)
32,8,A0A3B6TU40|T-complex_protein_1_subunit_epsilon|OS=Triticum_aestivum_(Wheat)
33,8,A0A0D2TW41|Uncharacterized_protein|OS=Gossypium_raimondii_(New_World_cotton)
34,8,A0A1R3GQM4|Chaperonin_Cpn60/TCP-1|OS=Corchorus_capsularis_(Jute)
35,8,D7KAM6|Uncharacterized_protein|OS=Arabidopsis_lyrata_subsp._lyrata_(Lyre-leaved_rock-cress)
36,8,V7D1Z7|Uncharacterized_protein|OS=Phaseolus_vulgaris_(Kidney_bean)_(French_bean)
37,8,B4FS49|T-complex_protein_1_subunit_epsilon|OS=Zea_mays_(Maize)
38,8,A0A078HH02|BnaA08g19100D_protein|OS=Brassica_napus_(Rape)
39,8,A0A0A0LNE6|Uncharacterized_protein|OS=Cucumis_sativus_(Cucumber)
40,8,A0A078IXH0|BnaC03g75860D_protein|OS=Brassica_napus_(Rape)
41,8,A0A0D3BIA8|Uncharacterized_protein|OS=Brassica_oleracea_var._oleracea
42,8,A0A061EER3|TCP-1/cpn60_chaperonin_family_protein_isoform_1|OS=Theobroma_cacao_(Cacao)_(Cocoa)
43,8,W5HBZ2|Uncharacterized_protein|OS=Triticum_aestivum_(Wheat)
44,8,"G7J2L7|Putative_chaperonin_Cpn60/TCP-1_family,_groEL-like_apical_domain,_groEL-like_equatorial|OS=Medicago_truncatula_(Barrel_medic)_(Medicago_tribuloides)"
45,8,J3MF22|Uncharacterized_protein|OS=Oryza_brachyantha
46,8,M4EVG4|Uncharacterized_protein|OS=Brassica_rapa_subsp._pekinensis_(Chinese_cabbage)_(Brassica_pekinensis)
47,8,M4D3B1|Uncharacterized_protein|OS=Brassica_rapa_subsp._pekinensis_(Chinese_cabbage)_(Brassica_pekinensis)
48,8,D8T0P7|Uncharacterized_protein|OS=Selaginella_moellendorffii_(Spikemoss)
49,8,D8SVG4|Uncharacterized_protein|OS=Selaginella_moellendorffii_(Spikemoss)
50,8,A2YE41|Uncharacterized_protein|OS=Oryza_sativa_subsp._indica_(Rice)
51,8,Q5Z907|Os06g0562600_protein|OS=Oryza_sativa_subsp._japonica_(Rice)
52,8,A0A0E0PZ65|Uncharacterized_protein|OS=Oryza_rufipogon_(Brownbeard_rice)_(Asian_wild_rice)
53,8,A0A078IR79|BnaA07g36780D_protein|OS=Brassica_napus_(Rape)
54,8,A0A0P1AWW9|T-complex_protein_epsilon_subunit|OS=Plasmopara_halstedii_(Downy_mildew_of_sunflower)
55,8,M5XWL1|Uncharacterized_protein|OS=Prunus_persica_(Peach)_(Amygdalus_persica)
56,8,A0A287X7T1|Uncharacterized_protein|OS=Hordeum_vulgare_subsp._vulgare_(Domesticated_barley)
57,8,B9HTF6|Uncharacterized_protein|OS=Populus_trichocarpa_(Western_balsam_poplar)_(Populus_balsamifera_subsp._trichocarpa)
58,8,B9HLC9|Uncharacterized_protein|OS=Populus_trichocarpa_(Western_balsam_poplar)_(Populus_balsamifera_subsp._trichocarpa)
59,8,A0A251RUF9|Putative_TCP-1/cpn60_chaperonin_family_protein|OS=Helianthus_annuus_(Common_sunflower)
60,8,I1GXY2|Uncharacterized_protein|OS=Brachypodium_distachyon_(Purple_false_brome)_(Trachynia_distachya)
61,8,A0A421EZU0|Uncharacterized_protein|OS=Phytophthora_kernoviae
62,8,A0A3F2RI70|Uncharacterized_protein|OS=Phytophthora_kernoviae
63,8,A0A0D2U480|Uncharacterized_protein|OS=Gossypium_raimondii_(New_World_cotton)
64,8,A0A329SN43|T-complex_protein_1_subunit_epsilon|OS=Phytophthora_cactorum
65,8,M4BF38|Uncharacterized_protein|OS=Hyaloperonospora_arabidopsidis_(strain_Emoy2)_(Downy_mildew_agent)_(Peronospora_arabidopsidis)
66,8,G5AIM9|Uncharacterized_protein|OS=Phytophthora_sojae_(strain_P6497)_(Soybean_stem_and_root_rot_agent)_(Phytophthora_megasperma_f._sp._glycines)
67,8,H3G9K3|Uncharacterized_protein|OS=Phytophthora_ramorum_(Sudden_oak_death_agent)
68,8,"V9EWI0|T-complex_protein_1,_epsilon_subunit|OS=Phytophthora_parasitica_P1569"
69,8,"W2WSI8|T-complex_protein_1,_epsilon_subunit|OS=Phytophthora_parasitica_CJ01A1"
70,8,"A0A080ZWL9|T-complex_protein_1,_epsilon_subunit|OS=Phytophthora_parasitica_P1976"
71,8,"W2PYI5|T-complex_protein_1,_epsilon_subunit|OS=Phytophthora_parasitica_(strain_INRA-310)"
72,8,"W2IS34|T-complex_protein_1,_epsilon_subunit|OS=Phytophthora_parasitica_(Potato_buckeye_rot_agent)"
73,8,"W2Z219|T-complex_protein_1,_epsilon_subunit|OS=Phytophthora_parasitica_P10297"
74,8,A0A0W8BZG1|T-complex_protein_1_subunit_epsilon|OS=Phytophthora_nicotianae_(Buckeye_rot_agent)
75,8,I1I6B5|Uncharacterized_protein|OS=Brachypodium_distachyon_(Purple_false_brome)_(Trachynia_distachya)
76,8,K3X5W0|Uncharacterized_protein|OS=Globisporangium_ultimum_(strain_ATCC_200006_/_CBS_805.95_/_DAOM_BR144)_(Pythium_ultimum)
77,8,A0A3B5ZUI2|Uncharacterized_protein|OS=Triticum_aestivum_(Wheat)
78,8,A0A0W8CZB5|T-complex_protein_1_subunit_epsilon|OS=Phytophthora_nicotianae_(Buckeye_rot_agent)
79,8,D0N4K6|T-complex_protein_1_subunit_epsilon|OS=Phytophthora_infestans_(strain_T30-4)_(Potato_late_blight_fungus)
80,8,A0A3B5YXI4|Uncharacterized_protein|OS=Triticum_aestivum_(Wheat)
81,8,A0A662XSJ4|Uncharacterized_protein|OS=Nothophytophthora_sp._Chile5
82,8,A0A3M6V8D9|Uncharacterized_protein|OS=Peronospora_effusa
83,8,"A0A225WNX9|T-complex_protein_1,_epsilon_subunit|OS=Phytophthora_megakarya"
84,8,A0A452YUR3|Uncharacterized_protein|OS=Aegilops_tauschii_subsp._strangulata_(Goatgrass)
85,8,M7ZF90|T-complex_protein_1_subunit_epsilon|OS=Triticum_urartu_(Red_wild_einkorn)_(Crithodium_urartu)
86,8,F6H5B8|Uncharacterized_protein|OS=Vitis_vinifera_(Grape)
0,9,A0A2P6NVA9|Uncharacterized_protein|OS=Planoprotostelium_fungivorum
1,9,T0RCV7|T-complex_protein_1_subunit_alpha|OS=Saprolegnia_diclina_(strain_VS20)
2,9,A0A1V9Z5X6|T-complex_protein_1_subunit_alpha|OS=Achlya_hypogyna
3,9,"A0A024TJ60|T-complex_protein_1,_alpha_subunit|OS=Aphanomyces_invadans"
4,9,A0A067BWR3|T-complex_protein_1_subunit_alpha|OS=Saprolegnia_parasitica_(strain_CBS_223.65)
5,9,F4PRD9|T-complex_polypeptide_1|OS=Cavenderia_fasciculata_(strain_SH3)_(Slime_mold)_(Dictyostelium_fasciculatum)
6,9,"W4FR51|T-complex_protein_1,_alpha_subunit|OS=Aphanomyces_astaci"
7,9,A0A2R6WEW0|Uncharacterized_protein|OS=Marchantia_polymorpha_(Liverwort)_(Marchantia_aquatica)
8,9,A0A3R7AH89|Uncharacterized_protein|OS=Aphanomyces_astaci
9,9,A0A397D9P8|Uncharacterized_protein|OS=Aphanomyces_astaci
10,9,A0A397EK36|Uncharacterized_protein|OS=Aphanomyces_astaci
11,9,A0A418DAB2|Uncharacterized_protein|OS=Aphanomyces_astaci
12,9,A0A151ZBT0|T-complex_polypeptide_1|OS=Tieghemostelium_lacteum
13,9,M2Y3C0|T-complex_protein_1_subunit|OS=Galdieria_sulphuraria_(Red_alga)
14,9,A0A418B6V4|Uncharacterized_protein|OS=Aphanomyces_invadans
15,9,A0CMK4|Uncharacterized_protein|OS=Paramecium_tetraurelia
16,9,"L1LB86|Chaperonin_containing_t-complex_protein_1,_alpha_subunit,_putative|OS=Theileria_equi_strain_WA"
17,9,A0A078AIZ6|T-complex_protein_1_subunit_alpha-like|OS=Stylonychia_lemnae_(Ciliate)
18,9,A0D326|Uncharacterized_protein|OS=Paramecium_tetraurelia
19,9,A0BDV1|Uncharacterized_protein|OS=Paramecium_tetraurelia
20,9,A0A0V0R9L3|GroEL-like_apical_domain|OS=Pseudocohnilembus_persalinus_(Ciliate)
21,9,A0DCT3|Uncharacterized_protein|OS=Paramecium_tetraurelia
22,9,G0R318|Uncharacterized_protein|OS=Ichthyophthirius_multifiliis_(strain_G5)_(White_spot_disease_agent)_(Ich)
23,9,A0A2H6KE11|T-complex_alpha_subunit|OS=Babesia_ovata
24,9,F0YML4|Uncharacterized_protein|OS=Aureococcus_anophagefferens_(Harmful_bloom_alga)
25,9,"A0A061D4D7|T-complex_protein_1,_alpha_subunit,_putative|OS=Babesia_bigemina"
26,9,"A7AWI8|T-complex_protein_1,_alpha_subunit,_putative|OS=Babesia_bovis"
27,9,A0A1R2C7V6|Uncharacterized_protein|OS=Stentor_coeruleus
28,9,"L7FJX2|T-complex_protein_1_subunit_alpha,_putative|OS=Entamoeba_invadens_IP1"
29,9,A0A1R2CE74|Uncharacterized_protein|OS=Stentor_coeruleus
30,9,"Q4N0G1|T-complex_protein_1,_alpha_subunit,_putative|OS=Theileria_parva_(East_coast_fever_infection_agent)"
31,9,A0A1R2BKL4|Uncharacterized_protein|OS=Stentor_coeruleus
32,9,A0A2T7IE24|T-complex_protein_1_alpha_subunit|OS=Theileria_orientalis
33,9,A0A422QAW4|Uncharacterized_protein|OS=Trypanosoma_conorhini
34,9,A0A3L6KWC8|T-complex_protein_1|OS=Trypanosoma_brucei_equiperdum
35,9,"A0A1G4I702|T-complex_protein_1,_alpha_subunit,_putative|OS=Trypanosoma_equiperdum"
36,9,A0A061J9R1|Chaperonin_alpha_subunit|OS=Trypanosoma_rangeli_SC58
37,9,A0A3R7NRL8|Uncharacterized_protein|OS=Trypanosoma_rangeli
38,9,W6KJT4|Uncharacterized_protein|OS=Phytomonas_sp._isolate_EM1
39,9,V5B5Q0|Chaperonin_alpha_subunit|OS=Trypanosoma_cruzi_Dm28c
40,9,"K2MDT7|Chaperonin_alpha_subunit,_putative|OS=Trypanosoma_cruzi_marinkellei"
41,9,"Q4DD37|Chaperonin_alpha_subunit,_putative|OS=Trypanosoma_cruzi_(strain_CL_Brener)"
42,9,A0A0M9FUP7|Putative_chaperonin_TCP20|OS=Leptomonas_pyrrhocoris
43,9,A0A1X0NJG5|Chaperonin_TCP20|OS=Trypanosoma_theileri
44,9,A0A0N1HXN1|Putative_Chaperonin_TCP20|OS=Leptomonas_seymouri
45,9,Q4QFY8|Putative_chaperonin_TCP20|OS=Leishmania_major
46,9,"A0A088RL85|Chaperonin_TCP20,_putative|OS=Leishmania_panamensis"
47,9,A0A5K1UWD7|Chaperonin_TCP20_-_putative|OS=Leishmania_infantum
48,9,W6L0R9|Uncharacterized_protein|OS=Phytomonas_sp._isolate_Hart1
49,9,"E9BBL4|Chaperonin_TCP20,_putative|OS=Leishmania_donovani_(strain_BPK282A1)"
50,9,A0A422PP25|Chaperonin_TCP20|OS=Trypanosoma_conorhini
51,9,A0A061J9B6|Chaperonin_TCP20|OS=Trypanosoma_rangeli_SC58
52,9,A0A3R7RTF6|Chaperonin_TCP20|OS=Trypanosoma_rangeli
53,9,S9VDY1|T-complex_protein_1_subunit_zeta|OS=Angomonas_deanei
54,9,S9U7A8|T-complex_protein_1_subunit_zeta|OS=Strigomonas_culicis
55,9,S9VXX2|T-complex_protein_1_subunit_zeta|OS=Strigomonas_culicis
56,9,A0A2V2UQG7|Putative_chaperonin_TCP20|OS=Trypanosoma_cruzi
57,9,A0A2V2UZJ2|Putative_chaperonin_TCP20|OS=Trypanosoma_cruzi
58,9,A0A2V2WXZ2|Putative_chaperonin_TCP20|OS=Trypanosoma_cruzi
59,9,"Q4CPG3|Chaperonin_TCP20,_putative|OS=Trypanosoma_cruzi_(strain_CL_Brener)"
60,9,"K2N628|Chaperonin_alpha_subunit,_putative|OS=Trypanosoma_cruzi_marinkellei"
61,9,V5B209|Chaperonin_alpha_subunit|OS=Trypanosoma_cruzi_Dm28c
0,10,B2VP28|Hemagglutinin|OS=Influenza_A_virus_(A/Illinois/AF1451/2008(H3N2))
1,10,E0UX92|Hemagglutinin|OS=Influenza_A_virus_(A/Japan/AF2238/2009(H1N1))
2,10,D7EBN7|Thermosome|OS=Methanohalobium_evestigatum_(strain_ATCC_BAA-1072_/_DSM_3721_/_NBRC_107634_/_OCM_161_/_Z-7303)
3,10,D7DUM6|Thermosome|OS=Methanococcus_voltae_(strain_ATCC_BAA-1334_/_A3)
4,10,A0A0B5GV65|Cytochrome_c_oxidase_subunit_1|OS=Bentholebouria_georgenascimentoi
5,10,A0A1J3JWP4|Hexosyltransferase|OS=Noccaea_caerulescens_(Alpine_penny-cress)_(Thlaspi_caerulescens)
6,10,A0A2K3LV12|T-complex_protein_1_subunit_epsilon-like_protein|OS=Trifolium_pratense_(Red_clover)
7,10,A0A1D6QST9|T-complex_protein_1_subunit_eta|OS=Zea_mays_(Maize)
8,10,A0A2R6QTW0|T-complex_protein_1_subunit_eta|OS=Actinidia_chinensis_var._chinensis_(Chinese_soft-hair_kiwi)
9,10,"C5KBU2|T_complex_chaperonin,_putative|OS=Perkinsus_marinus_(strain_ATCC_50983_/_TXsc)"
10,10,A0A4R0X0H7|Sugar_ABC_transporter_permease|OS=Paraburkholderia_strydomiana
11,10,A0A0D0TFA7|30S_ribosomal_protein_S13|OS=Pseudomonas_fluorescens
12,10,"M1VIE9|Chaperonin_containing_TCP1,_subunit_5|OS=Cyanidioschyzon_merolae_(strain_10D)_(Red_alga)"
13,10,"C5KZM7|T_complex_chaperonin,_putative|OS=Perkinsus_marinus_(strain_ATCC_50983_/_TXsc)"
14,10,A0A2K3PS88|T-complex_protein_1_subunit_beta-like_protein|OS=Trifolium_pratense_(Red_clover)
15,10,A0A151H228|T-complex_protein_1_subunit_eta|OS=Toxoplasma_gondii_TgCatPRC2
16,10,A0A2R6WZ40|T-complex_protein_1_subunit_delta|OS=Marchantia_polymorpha_(Liverwort)_(Marchantia_aquatica)
17,10,A0A287PHV8|Uncharacterized_protein|OS=Hordeum_vulgare_subsp._vulgare_(Domesticated_barley)
18,10,Q22MB4|T-complex_protein_1_subunit_delta|OS=Tetrahymena_thermophila_(strain_SB210)
19,10,A0A1D6MPH4|T-complex_protein_1_subunit_beta|OS=Zea_mays_(Maize)
20,10,A0A453LIK8|Uncharacterized_protein|OS=Aegilops_tauschii_subsp._strangulata_(Goatgrass)
21,10,A0A453S6E5|T-complex_protein_1_subunit_gamma|OS=Aegilops_tauschii_subsp._strangulata_(Goatgrass)
22,10,"F4JPW1|Probable_sodium/metabolite_cotransporter_BASS5,_chloroplastic;_AltName:_Full=Bile_acid_transporter_5;_AltName:_Full=Bile_acid-sodium_symporter_family_protein_5;_Flags:_Precursor|OS=Arabidopsis_thaliana_(Mouse-ear_cress)"
23,10,F0WBQ7|T-complex_protein_1_subunit_delta|OS=Albugo_laibachii_Nc14
24,10,A0A2K3MT09|T-complex_protein_1_subunit_gamma|OS=Trifolium_pratense_(Red_clover)
25,10,A0A4R0WSC8|NAD(P)H_dehydrogenase|OS=Paraburkholderia_strydomiana
26,10,"L1J9T0|Cytosolic_chaperonin_protein,_beta_subunit|OS=Guillardia_theta_(strain_CCMP2712)_(Cryptophyte)"
27,10,M7ZLD2|T-complex_protein_1_subunit_beta|OS=Triticum_urartu_(Red_wild_einkorn)_(Crithodium_urartu)
28,10,A0A0E0L5J6|Uncharacterized_protein|OS=Oryza_punctata_(Red_rice)
29,10,A0A0E3SQG6|Heat_shock_protein_60_family_chaperone_GroEL|OS=Methanococcoides_methylutens_MM1
30,10,A0A388JUL9|HD_domain-containing_protein|OS=Chara_braunii_(Braun's_stonewort)
31,10,A0A058Z6T3|T-complex_protein_1_subunit_delta|OS=Fonticula_alba_(Slime_mold)
32,10,M0T4S6|Uncharacterized_protein|OS=Musa_acuminata_subsp._malaccensis_(Wild_banana)_(Musa_malaccensis)
33,10,A0A0L0D284|T-complex_protein_1_subunit_delta|OS=Thecamonas_trahens_ATCC_50062
34,10,A0A125YUI8|T-complex_protein_1_subunit_delta|OS=Toxoplasma_gondii_(strain_ATCC_50611_/_Me49)
35,10,B6KDJ0|T-complex_protein_1_subunit_delta|OS=Toxoplasma_gondii_(strain_ATCC_50861_/_VEG)
36,10,A0A139Y5V5|T-complex_protein_1_subunit_delta|OS=Toxoplasma_gondii_ARI
37,10,A8NTT5|Fructose-bisphosphate_aldolase|OS=Coprinopsis_cinerea_(strain_Okayama-7_/_130_/_ATCC_MYA-4618_/_FGSC_9003)_(Inky_cap_fungus)_(Hormographiella_aspergillata)
38,10,S7V3B1|T-complex_protein_1_subunit_delta|OS=Toxoplasma_gondii_(strain_ATCC_50853_/_GT1)
39,10,A0A086M5A0|T-complex_protein_1_subunit_delta|OS=Toxoplasma_gondii_RUB
40,10,A0A086KF94|T-complex_protein_1_subunit_delta|OS=Toxoplasma_gondii_GAB2-2007-GAL-DOM2
41,10,A0A086QGE5|T-complex_protein_1_subunit_delta|OS=Toxoplasma_gondii_VAND
42,10,A0A086QWR2|T-complex_protein_1_subunit_delta|OS=Toxoplasma_gondii_MAS
43,10,A0A086L0I8|T-complex_protein_1_subunit_delta|OS=Toxoplasma_gondii_FOU
44,10,A0A3R8C3U0|T-complex_protein_1_subunit_delta|OS=Toxoplasma_gondii_CAST
45,10,A0A086L4Z1|T-complex_protein_1_subunit_delta|OS=Toxoplasma_gondii_p89
46,10,A0A0G4IYL4|T-complex_protein_1_subunit_delta|OS=Plasmodiophora_brassicae_(Clubroot_disease)
47,10,"D2W000|Chaperonin_complex_component,_TCP-1_beta_subunit|OS=Naegleria_gruberi_(Amoeba)"
48,10,A0A2A9MNB4|T-complex_protein_1_subunit_delta|OS=Besnoitia_besnoiti
49,10,V6T905|Putative_TCP-1/cpn60_chaperonin_family_protein|OS=Giardia_intestinalis_(Giardia_lamblia)
50,10,"A0A4R0X0N1|2-hydroxyhepta-2,4-diene-1,7-dioate_isomerase|OS=Paraburkholderia_steynii"
51,10,E1EVQ1|TCP-1_chaperonin_subunit_epsilon|OS=Giardia_intestinalis_(strain_P15)_(Giardia_lamblia)
52,10,A0A060HRT5|Archaeal_thermosome|OS=Nitrososphaera_viennensis_EN76
53,10,V6TWB6|Putative_TCP-1/cpn60_chaperonin_family_protein|OS=Giardia_intestinalis_(Giardia_lamblia)
